ID,Black,White,Result
17419,Lowder E.,Tinsley M.F.,0
17420,Lowder E.,Oldbury D.E.,1
17421,Lowder E.,Tinsley M.F.,0
17422,Oldbury D.E.,Lowder E.,0
17423,Tinsley M.F.,Lowder E.,1
17424,Lowder E.,Oldbury D.E.,2
17425,Tinsley M.F.,Lowder E.,0
17426,Oldbury D.E.,Lowder E.,1
17427,Lowder E.,Tinsley M.F.,2
17428,Lowder E.,Oldbury D.E.,1
17429,Lowder E.,Tinsley M.F.,2
17430,Oldbury D.E.,Lowder E.,1
17431,Tinsley M.F.,Lowder E.,1
17432,Lowder E.,Oldbury D.E.,0
17433,Tinsley M.F.,Lowder E.,1
17434,Lowder E.,Tinsley M.F.,0
17435,Lowder E.,Tinsley M.F.,0
17436,Tinsley M.F.,Lowder E.,1
17437,Tinsley M.F.,Lowder E.,1
17438,Lowder E.,Tinsley M.F.,2
17439,Lowder E.,Tinsley M.F.,0
17440,Fortman R.L.,Tinsley M.F.,2
17441,Fortman R.L.,Tinsley M.F.,2
17442,Fortman R.L.,Tinsley M.F.,2
17443,Lafferty D.M.,Tinsley M.F.,2
17444,Fortman R.L.,Tinsley M.F.,2
17445,Tinsley M.F.,Fortman R.L.,1
17446,Tinsley M.F.,Fortman R.L.,0
17447,Fortman R.L.,Tinsley M.F.,0
17448,Tinsley M.F.,Lafferty D.M.,0
17449,Lafferty D.M.,Tinsley M.F.,2
17450,Lowder E.,Bruch E.A.,1
17451,Bruch E.A.,Lowder E.,0
17452,Lowder E.,Bruch E.A.,2
17453,Bruch E.A.,Lowder E.,0
17454,Ingram E.,Lowder E.,2
17455,Lowder E.,Ingram E.,1
17456,Lowder E.,Ingram E.,0
17457,Hanson K.,Bailey R.,1
17458,Bailey R.,Hanson K.,0
17459,Kelley H.,Morrison J.,1
17460,Morrison J.,Kelley H.,2
17461,Bassett L.,Crawford C.,0
17462,Crawford C.,Bassett L.,1
17463,Bassett L.,Crawford C.,2
17464,Lowder E.,Kelley H.,2
17465,Kelley H.,Lowder E.,0
17466,Bailey R.,Ignatovig T.,2
17467,Kelley H.,Bassett J.,2
17468,Ingram E.,Balderson L.A.,0
17469,Balderson L.A.,Ingram E.,2
17470,Balderson L.A.,Ingram E.,0
17471,Ingram E.,Balderson L.A.,2
17472,Crawford C.,Bailey R.,0
17473,Crawford C.,Bailey R.,0
17474,Bailey R.,Crawford C.,0
17475,Lowder E.,Schwartz J.,0
17476,Schwartz J.,Lowder E.,0
17477,Bassett J.,Morrison E.,0
17478,Bruch E.A.,Kelley H.,0
17479,Kelley H.,Bruch E.A.,0
17480,Bruch E.A.,Kelley H.,2
17481,Kelley H.,Bruch E.A.,0
17482,Bruch E.A.,Schwartz J.,0
17483,Schwartz J.,Bruch E.A.,2
17484,Schwartz J.,Bruch E.A.,0
17485,Bruch E.A.,Schwartz J.,0
17486,Balderson L.A.,Kelley H.,0
17487,Kelley H.,Balderson L.A.,1
17488,Crawford C.,Bruch E.A.,0
17489,Bruch E.A.,Crawford C.,0
17490,Bruch E.A.,Crawford C.,1
17491,Crawford C.,Bruch E.A.,0
17492,Bruch E.A.,Hanson K.,0
17493,Hanson K.,Bruch E.A.,2
17494,Morrison E.,Monteiro V.,1
17495,Monteiro V.,Morrison E.,1
17496,Lowder E.,Kelley H.,1
17497,Kelley H.,Lowder E.,2
17498,Kelley H.,Lowder E.,0
17499,Albrecht K.D.,Monteiro V.,1
17500,Monteiro V.,Albrecht K.D.,2
17501,DeLong V.,Laverty T.,0
17502,Laverty T.,DeLong V.,1
17503,Laverty T.,DeLong V.,0
17504,DeLong V.,Laverty T.,1
17505,Cowie L.,Lowder E.,2
17506,Lowder E.,Cowie L.,0
17507,Lowder E.,Cowie L.,0
17508,DeLong V.,Ready D.,0
17509,Ready D.,DeLong V.,0
17510,DeLong V.,Ready D.,0
17511,Ready D.,DeLong V.,0
17512,Moffett F.,Laverty T.,0
17513,Laverty T.,Moffett F.,0
17514,Moffett F.,Laverty T.,0
17515,Laverty T.,Moffett F.,1
17516,Cowie L.,Monteiro V.,1
17517,Monteiro V.,Cowie L.,0
17518,Cowie L.,Monteiro V.,0
17519,Monteiro V.,Cowie L.,2
17520,Monteiro V.,Moffett F.,2
17521,Moffett F.,Monteiro V.,2
17522,Moffett F.,Monteiro V.,2
17523,Monteiro V.,Moffett F.,0
17524,Cowie L.,DeLong V.,0
17525,DeLong V.,Cowie L.,2
17526,Laverty T.,Lowder E.,1
17527,Lowder E.,Laverty T.,0
17528,Laverty T.,Lowder E.,2
17529,Lowder E.,Laverty T.,0
17530,Albrecht K.D.,Ready D.,1
17531,Ready D.,Albrecht K.D.,2
17532,Albrecht K.D.,Ready D.,0
17533,Ready D.,Monteiro V.,2
17534,Monteiro V.,Ready D.,0
17535,Monteiro V.,Ready D.,1
17536,Laverty T.,Cowie L.,0
17537,Cowie L.,Laverty T.,1
17538,Cowie L.,Laverty T.,0
17539,Laverty T.,Cowie L.,0
17540,Cowie L.,Lowder E.,0
17541,Lowder E.,Cowie L.,0
17542,Lowder E.,Cowie L.,0
17543,Moffett F.,Ready D.,0
17544,Ready D.,Moffett F.,0
17545,Ready D.,Moffett F.,0
17546,Moffett F.,Ready D.,0
17547,Cowie L.,Lowder E.,0
17548,Lowder E.,Cowie L.,1
17549,Lowder E.,Cowie L.,0
17550,Cowie L.,Lowder E.,0
17551,Laverty T.,DeLong V.,1
17552,DeLong V.,Laverty T.,2
17553,Laverty T.,DeLong V.,0
17554,Long A.A.,Albrecht K.D.,0
17555,Albrecht K.D.,Long A.A.,0
17556,Lowder E.,Morrison J.,0
17557,Morrison J.,Lowder E.,0
17558,Levitt L.,Morrison J.,1
17559,Long A.A.,Ingram J.,0
17560,Ingram J.,Long A.A.,0
17561,Crawford C.,Markusic E.,0
17562,Markusic E.,Crawford C.,1
17563,Taylor L.,Fuller E.,2
17564,Fuller E.,Taylor L.,0
17565,Cottle E.,Looser H.,0
17566,Long A.A.,Markusic E.,0
17567,Nelson J.,Bishop A.,0
17568,Bishop A.,Nelson J.,0
17569,Long A.A.,Hallett R.,0
17570,Rawson D.,Banks M.,1
17571,Banks M.,Rawson D.,1
17572,Hallett R.,Long A.A.,0
17573,Owen HL.,Covey F.,1
17574,King E.,Taylor L.,1
17575,Taylor L.,King E.,0
17576,Defenderfer V.,Laverty T.,2
17577,Markusic E.,Long A.A.,2
17578,Long A.A.,Markusic E.,0
17579,Schwartz J.,Cottle E.,1
17580,Gamblin J.,Donoho K.,2
17581,Donoho K.,Gamblin J.,0
17582,Schwartz J.,Laverty T.,0
17583,Crawford C.,Rolader E.,2
17584,Nelson J.,Guthrie J.,1
17585,Rolader E.,Crawford C.,0
17586,Guthrie J.,Nelson J.,0
17587,Laverty T.,Schwartz J.,2
17588,Looser H.,Nelson J.,2
17589,Albrecht K.D.,Lowder E.,2
17590,Nelson J.,Looser H.,0
17591,Morrison J.,Kelley H.,0
17592,Nelson J.,Defenderfer V.,0
17593,Kelley H.,Morrison J.,0
17594,Defenderfer V.,Nelson J.,2
17595,Balderson L.A.,Fuller E.,0
17596,King E.,Burton H.,0
17597,Burton H.,King E.,0
17598,Balderson L.A.,Taylor L.,2
17599,Taylor L.,Balderson L.A.,0
17600,Fuller E.,Balderson L.A.,0
17601,Rolader E.,Monteiro V.,2
17602,Monteiro V.,Rolader E.,0
17603,Laverty T.,Bolden L.,1
17604,Kelley H.,Little R.,2
17605,Little R.,Kelley H.,2
17606,Defenderfer V.,Laverty T.,2
17607,Kelley H.,Rolader E.,0
17608,Laverty T.,Defenderfer V.,1
17609,Rolader E.,Kelley H.,2
17610,Schwartz J.,Wold K.,1
17611,Wold K.,Schwartz J.,0
17612,Burton H.,Rolader E.,2
17613,Covey F.,Owen HL.,2
17614,Owen HL.,Covey F.,0
17615,Rolader E.,Burton H.,2
17616,Boeselt R.,Bruch E.A.,0
17617,Bruch E.A.,Boeselt R.,0
17618,Burton H.,Monteiro V.,0
17619,Monteiro V.,Burton H.,2
17620,Kelley H.,Lowder E.,0
17621,Lowder E.,Kelley H.,0
17622,Rolader E.,Bruch E.A.,0
17623,Bruch E.A.,Rolader E.,0
17624,Ingram J.,Cravens H.,2
17625,Cravens H.,Ingram J.,1
17626,Lowder E.,Hallett R.,0
17627,Hallett R.,Lowder E.,0
17628,Morrison J.,Markusic E.,2
17629,Burton H.,Morrison J.,0
17630,Morrison J.,Burton H.,0
17631,Morrison E.,Balderson L.A.,0
17632,Scheidt E.F,Cravens H.,2
17633,Cravens H.,Scheidt E.F,0
17634,Balderson L.A.,Morrison E.,0
17635,Taylor L.,Crawford C.,2
17636,Crawford C.,Taylor L.,2
17637,Albrecht K.D.,King E.,2
17638,King E.,Albrecht K.D.,2
17639,Hallett R.,Kelley H.,0
17640,Davis P.,Ingram J.,0
17641,Kelley H.,Hallett R.,2
17642,Lowder E.,Kelley H.,1
17643,Kelley H.,Lowder E.,1
17644,Boeselt R.,Taylor L.,0
17645,Bolden L.,Laverty T.,0
17646,Banks M.,Cottle E.,0
17647,Albrecht K.D.,Taylor L.,0
17648,Taylor L.,Albrecht K.D.,1
17649,Long A.A.,Levitt L.,0
17650,Levitt L.,Long A.A.,0
17651,Monteiro V.,Lowder E.,2
17652,Long A.A.,Hallett R.,1
17653,Hallett R.,Long A.A.,0
17654,Lowder E.,Monteiro V.,0
17655,Monteiro V.,Lowder E.,2
17656,Markusic E.,Morrison J.,0
17657,King E.,Burton H.,0
17658,Burton H.,King E.,0
17659,Owen HL.,Stubblefield L.,2
17660,Morrison J.,Markusic E.,2
17661,Cravens H.,Burton H.,2
17662,Burton H.,Cravens H.,2
17663,King E.,Fuller E.,0
17664,Leonard F.,Nelson J.,0
17665,Nelson J.,Leonard F.,0
17666,Fuller E.,King E.,1
17667,Monteiro V.,Taylor L.,0
17668,Ready D.,Boatright B.,0
17669,Boatright B.,Ready D.,0
17670,Bruch E.A.,Long A.A.,0
17671,Long A.A.,Bruch E.A.,0
17672,Bruch E.A.,Fuller E.,0
17673,Fuller E.,Bruch E.A.,0
17674,Fuller E.,Balderson L.A.,0
17675,Monteiro V.,Ingram J.,2
17676,Taylor L.,Hallett R.,0
17677,Hallett R.,Taylor L.,0
17678,Balderson L.A.,Fuller E.,2
17679,Cravens H.,Morrison J.,0
17680,Morrison J.,Boeselt R.,1
17681,Boeselt R.,Morrison J.,0
17682,Markusic E.,Balderson L.A.,0
17683,Fuller E.,Bruch E.A.,0
17684,Balderson L.A.,Markusic E.,0
17685,Bruch E.A.,Fuller E.,0
17686,Bassett J.,Bruch E.A.,2
17687,Bruch E.A.,Bassett J.,1
17688,Collins L.,Banks M.,2
17689,Mullikin S.,Wold K.,2
17690,Crawford C.,Fuller E.,0
17691,Fuller E.,Crawford C.,0
17692,Albrecht K.D.,Morrison E.,1
17693,Bruch E.A.,King E.,0
17694,King E.,Bruch E.A.,0
17695,Morrison E.,Albrecht K.D.,0
17696,Crawford C.,Chambers C.,1
17697,Chambers C.,Crawford C.,1
17698,Crawford C.,Bassett J.,0
17699,Bassett J.,Crawford C.,0
17700,Cravens H.,Scheidt E.F,0
17701,Taylor L.,Hallett R.,2
17702,Hallett R.,Taylor L.,0
17703,Bassett J.,Cravens H.,2
17704,Cravens H.,Fuller E.,0
17705,Morrison E.,Levitt L.,2
17706,Albrecht K.D.,Long A.A.,0
17707,Morrison J.,Cravens H.,1
17708,Laverty T.,Stubblefield L.,0
17709,Stubblefield L.,Laverty T.,0
17710,Long A.A.,Albrecht K.D.,1
17711,Wold K.,Owen HL.,2
17712,Crawford C.,Bassett J.,0
17713,Balderson L.A.,Boeselt R.,0
17714,Bassett J.,Crawford C.,2
17715,Albrecht K.D.,Rolader E.,2
17716,Rolader E.,Albrecht K.D.,2
17717,Rolader E.,Markusic E.,0
17718,Markusic E.,Rolader E.,1
17719,Scheidt E.F,Albrecht K.D.,2
17720,Lowder E.,Long A.A.,0
17721,Albrecht K.D.,Scheidt E.F,1
17722,Long A.A.,Lowder E.,1
17723,Rolader E.,Burton H.,0
17724,Burton H.,Rolader E.,2
17725,Berry P.,Schwartzberg P.,2
17726,Burton H.,Monteiro V.,0
17727,Monteiro V.,Burton H.,0
17728,Burton H.,Morrison J.,0
17729,Morrison J.,Burton H.,1
17730,Morrison J.,Lowder E.,0
17731,Lowder E.,Morrison J.,0
17732,Markusic E.,Balderson L.A.,0
17733,Balderson L.A.,Markusic E.,2
17734,King E.,Long A.A.,0
17735,Long A.A.,King E.,0
17736,Kelley H.,Morrison J.,0
17737,Morrison J.,Kelley H.,1
17738,Morrison E.,Bassett J.,0
17739,Bassett J.,Morrison E.,2
17740,Crawford C.,King E.,2
17741,King E.,Crawford C.,0
17742,Collins L.,Laverty T.,2
17743,Taylor L.,Balderson L.A.,1
17744,Balderson L.A.,Taylor L.,1
17745,Rolader E.,Markusic E.,0
17746,Collins L.,Laverty T.,0
17747,Markusic E.,Rolader E.,0
17748,Albrecht K.D.,Scheidt E.F,0
17749,Rolader E.,Monteiro V.,0
17750,Monteiro V.,Rolader E.,0
17751,King E.,Taylor L.,2
17752,Laverty T.,McQueen E.,1
17753,Taylor L.,King E.,0
17754,Morrison E.,Bassett J.,0
17755,Albrecht K.D.,Morrison E.,0
17756,Donoho K.,Gamblin J.,2
17757,Gamblin J.,Donoho K.,2
17758,Morrison E.,Albrecht K.D.,0
17759,King E.,Long A.A.,0
17760,Long A.A.,King E.,0
17761,Morrison E.,Bassett J.,2
17762,Morrison E.,Bassett J.,0
17763,Kelley H.,Hallett R.,0
17764,Rawson D.,Banks M.,2
17765,Ready D.,Phillips C.,2
17766,Hallett R.,Kelley H.,0
17767,Lowder E.,Albrecht K.D.,1
17768,Albrecht K.D.,Lowder E.,0
17769,Bruch E.A.,Lowder E.,0
17770,Lowder E.,Bruch E.A.,0
17771,Fuller E.,Crawford C.,0
17772,Crawford C.,Fuller E.,0
17773,Balderson L.A.,Ingram J.,2
17774,Ingram J.,Balderson L.A.,0
17775,Hallett R.,Kelley H.,0
17776,Bassett J.,Boeselt R.,0
17777,Kelley H.,Hallett R.,0
17778,Boeselt R.,Bassett J.,0
17779,Bruch E.A.,King E.,1
17780,King E.,Bruch E.A.,0
17781,Bishop A.,Leonard F.,2
17782,Taylor L.,Albrecht K.D.,2
17783,Albrecht K.D.,Taylor L.,2
17784,Leonard F.,Bishop A.,2
17785,Cravens H.,Lowder E.,2
17786,Looser H.,Nelson J.,2
17787,Lowder E.,Cravens H.,1
17788,Morrison E.,Balderson L.A.,0
17789,Balderson L.A.,Morrison E.,1
17790,Little R.,Kelley H.,2
17791,Tucker A.,Webster J.,2
17792,Kelley H.,Little R.,0
17793,Boeselt R.,Bassett J.,0
17794,Bassett J.,Boeselt R.,1
17795,Markusic E.,Kelley H.,0
17796,Kelley H.,Markusic E.,0
17797,Laverty T.,Schwartz J.,2
17798,Stubblefield L.,Owen HL.,0
17799,Phillips C.,Nelson J.,2
17800,Balderson L.A.,Crawford C.,0
17801,Balderson L.A.,Ingram J.,0
17802,Crawford C.,Balderson L.A.,0
17803,Ingram J.,Balderson L.A.,2
17804,Long A.A.,Ingram J.,0
17805,Ingram J.,Long A.A.,0
17806,Phillips C.,Nelson J.,2
17807,Nelson J.,Phillips C.,1
17808,Bolden L.,Owen HL.,1
17809,Gamblin J.,East Q.,1
17810,East Q.,Gamblin J.,1
17811,Hallett R.,Levitt L.,0
17812,Nelson J.,Defenderfer V.,0
17813,Defenderfer V.,Nelson J.,0
17814,Little R.,King E.,2
17815,Hallett R.,Lowder E.,0
17816,Lowder E.,Hallett R.,0
17817,Levitt L.,Bassett J.,0
17818,Owen HL.,Bolden L.,0
17819,Bolden L.,Owen HL.,1
17820,Bassett J.,Levitt L.,0
17821,Hinkle B.,Leonard F.,0
17822,Leonard F.,Hinkle B.,1
17823,Rolader E.,Bruch E.A.,0
17824,Bruch E.A.,Rolader E.,0
17825,Lowder E.,Long A.A.,2
17826,Long A.A.,Lowder E.,0
17827,Lowder E.,Long A.A.,0
17828,Crawford C.,Taylor L.,0
17829,Albrecht K.D.,Rolader E.,1
17830,Rolader E.,Albrecht K.D.,0
17831,Webster J.,Schwartz J.,2
17832,Schwartz J.,Webster J.,1
17833,Fuller E.,Levitt L.,2
17834,Bruch E.A.,Lowder E.,0
17835,Lowder E.,Bruch E.A.,1
17836,Levitt L.,Fuller E.,1
17837,Boeselt R.,Markusic E.,2
17838,Bassett J.,Bruch E.A.,0
17839,Bruch E.A.,Bassett J.,0
17840,Phillips C.,Defenderfer V.,2
17841,Cottle E.,Looser H.,0
17842,Defenderfer V.,Phillips C.,0
17843,Looser H.,Cottle E.,0
17844,Morrison J.,Hallett R.,0
17845,Hallett R.,Morrison J.,1
17846,Monteiro V.,Ingram J.,0
17847,Ingram J.,Monteiro V.,0
17848,Cravens H.,Lowder E.,0
17849,Markusic E.,Crawford C.,0
17850,Morrison E.,Bassett J.,0
17851,Ingram J.,Morrison E.,0
17852,Bassett J.,Morrison E.,2
17853,Crawford C.,Markusic E.,0
17854,Morrison E.,Ingram J.,0
17855,Kelley H.,Markusic E.,0
17856,Levitt L.,Bassett J.,2
17857,Markusic E.,Kelley H.,2
17858,Bassett J.,Levitt L.,2
17859,Boeselt R.,Morrison J.,0
17860,Morrison J.,Boeselt R.,1
17861,Rolader E.,Morrison E.,1
17862,Morrison E.,Rolader E.,0
17863,Wold K.,Owen HL.,2
17864,Owen HL.,Wold K.,0
17865,Monteiro V.,Taylor L.,0
17866,Ingram J.,Boeselt R.,2
17867,Levitt L.,Morrison J.,0
17868,Taylor L.,Monteiro V.,0
17869,Boeselt R.,Ingram J.,1
17870,Morrison J.,Levitt L.,2
17871,Rolader E.,Crawford C.,0
17872,Crawford C.,Rolader E.,0
17873,Hallett R.,Morrison J.,0
17874,Hallett R.,Morrison J.,0
17875,Bruch E.A.,Long A.A.,0
17876,Kelley H.,Hallett R.,0
17877,Davis P.,Ingram J.,0
17878,Cravens H.,Ingram J.,2
17879,Ingram J.,Cravens H.,1
17880,Hallett R.,Kelley H.,0
17881,Ingram J.,Davis P.,1
17882,Long A.A.,Bruch E.A.,1
17883,Levitt L.,Long A.A.,0
17884,Burton H.,Fuller E.,0
17885,Fuller E.,Burton H.,0
17886,Long A.A.,Levitt L.,0
17887,Monteiro V.,Bruch E.A.,2
17888,Kelley H.,Levitt L.,0
17889,Ingram J.,Hallett R.,0
17890,Schwartz J.,Wold K.,1
17891,Levitt L.,Kelley H.,0
17892,Hallett R.,Ingram J.,1
17893,Kelley H.,Rolader E.,0
17894,Rolader E.,Kelley H.,0
17895,King E.,Fuller E.,1
17896,Fuller E.,King E.,0
17897,Nelson J.,Leonard F.,1
17898,Leonard F.,Nelson J.,2
17899,Monteiro V.,Bruch E.A.,2
17900,Levitt L.,Kelley H.,0
17901,Kelley H.,Levitt L.,2
17902,Bruch E.A.,Monteiro V.,0
17903,Cottle E.,Banks M.,2
17904,Boeselt R.,Bruch E.A.,2
17905,Banks M.,Cottle E.,0
17906,Bruch E.A.,Boeselt R.,2
17907,Morrison E.,Rolader E.,2
17908,Little R.,King E.,2
17909,King E.,Little R.,0
17910,Boeselt R.,Taylor L.,1
17911,Crawford C.,Chambers C.,1
17912,Cravens H.,Burton H.,2
17913,Burton H.,Cravens H.,2
17914,Taylor L.,Boeselt R.,2
17915,Chambers C.,Crawford C.,2
17916,Burton H.,Fuller E.,2
17917,Albrecht K.D.,King E.,2
17918,Balderson L.A.,Crawford C.,2
17919,Fuller H.,Burton E.,2
17920,Crawford C.,Balderson L.A.,0
17921,Bruch E.A.,Koff H.,1
17922,Koff H.,Bruch E.A.,1
17923,Koff H.,Bruch E.A.,2
17924,Bruch E.A.,Koff H.,0
17925,Freyer H.,Zuber E.,0
17926,Zuber E.,Freyer H.,0
17927,Zuber E.,Freyer H.,0
17928,Freyer H.,Zuber E.,0
17929,Lowder E.,Freyer H.,2
17930,Freyer H.,Lowder E.,0
17931,Freyer H.,Lowder E.,1
17932,Crawford C.,Kelley H.,2
17933,Kelley H.,Crawford C.,0
17934,Kelley H.,Crawford C.,0
17935,Crawford C.,Kelley H.,0
17936,Milhado W.,Bassett J.,0
17937,Bassett J.,Milhado W.,1
17938,Bassett J.,Milhado W.,0
17939,Milhado W.,Bassett J.,0
17940,Bruch E.A.,Monteiro V.,0
17941,Monteiro V.,Bruch E.A.,0
17942,Monteiro V.,Bruch E.A.,2
17943,Bruch E.A.,Monteiro V.,0
17944,Lowder E.,Balderson L.A.,1
17945,Balderson L.A.,Lowder E.,1
17946,Balderson L.A.,Lowder E.,0
17947,Kelley H.,Scheidt E.F,0
17948,Scheidt E.F,Kelley H.,1
17949,Scheidt E.F,Kelley H.,0
17950,Kelley H.,Scheidt E.F,0
17951,Bruch E.A.,Crawford C.,0
17952,Crawford C.,Bruch E.A.,0
17953,Bruch E.A.,Crawford C.,2
17954,Crawford C.,Bruch E.A.,0
17955,Balderson L.A.,Zuber E.,1
17956,Balderson L.A.,Zuber E.,0
17957,Zuber E.,Balderson L.A.,1
17958,Lowder E.,Bruch E.A.,0
17959,Bruch E.A.,Lowder E.,0
17960,Bruch E.A.,Lowder E.,1
17961,Koff H.,Balderson L.A.,2
17962,Balderson L.A.,Koff H.,2
17963,Zuber E.,Lowder E.,2
17964,Lowder E.,Zuber E.,0
17965,Lowder E.,Zuber E.,1
17966,Balderson L.A.,Zuber E.,2
17967,Koff H.,Bruch E.A.,2
17968,Bruch E.A.,Koff H.,0
17969,Bruch E.A.,Koff H.,1
17970,Morrison E.,Zuber E.,0
17971,Zuber E.,Morrison E.,0
17972,Zuber E.,Morrison E.,2
17973,Morrison E.,Zuber E.,0
17974,Gabbard T.,Owen H.,0
17975,Owen H.,Gabbard T.,1
17976,Owen H.,Gabbard T.,1
17977,Goff T.,Johnson J.,2
17978,Johnson J.,Goff T.,2
17979,Johnson J.,Goff T.,2
17980,Goff T.,Johnson J.,1
17981,DeLong V.,Lowder E.,2
17982,Lowder E.,DeLong V.,1
17983,DeLong V.,Laverty T.,0
17984,Laverty T.,DeLong V.,2
17985,DeLong V.,Laverty T.,0
17986,Laverty T.,DeLong V.,1
17987,Monteiro V.,Lowder E.,2
17988,Lowder E.,Monteiro V.,1
17989,Moffett F.,Morrison E.,0
17990,Morrison E.,Moffett F.,0
17991,Moffett F.,Morrison E.,1
17992,Morrison E.,Moffett F.,0
17993,Johnson J.,Laverty T.,2
17994,Laverty T.,Johnson J.,0
17995,Johnson J.,Laverty T.,0
17996,Morrison E.,Lowder E.,0
17997,Lowder E.,Morrison E.,0
17998,Lowder E.,Morrison E.,1
17999,Morrison E.,Lowder E.,0
18000,Johnson J.,Gabbard T.,0
18001,Gabbard T.,Johnson J.,1
18002,Johnson J.,Gabbard T.,2
18003,Lowder E.,Johnson J.,0
18004,Johnson J.,Lowder E.,2
18005,Lowder E.,Johnson J.,1
18006,Monteiro V.,DeLong V.,1
18007,DeLong V.,Monteiro V.,0
18008,Monteiro V.,DeLong V.,1
18009,Owen H.,Johnson J.,0
18010,Johnson J.,Owen H.,0
18011,Owen H.,Johnson J.,0
18012,Johnson J.,Owen H.,2
18013,Laverty T.,Gabbard T.,2
18014,Gabbard T.,Laverty T.,2
18015,Laverty T.,Gabbard T.,2
18016,Gabbard T.,Laverty T.,2
18017,Laverty T.,Johnson J.,0
18018,Guthrie J.,DeLong V.,0
18019,DeLong V.,Guthrie J.,0
18020,DeLong V.,Guthrie J.,1
18021,Zuber E.,Lowder E.,2
18022,Lowder E.,Zuber E.,0
18023,Lowder E.,Zuber E.,2
18024,Zuber E.,Lowder E.,0
18025,Zuber E.,Owen H.,0
18026,Owen H.,Zuber E.,2
18027,Zuber E.,Owen H.,1
18028,Gabbard T.,Goff T.,0
18029,Goff T.,Gabbard T.,0
18030,Gabbard T.,Goff T.,0
18031,Goff T.,Gabbard T.,0
18032,Tinsley M.F.,Long A.A.,0
18033,Long A.A.,Tinsley M.F.,0
18034,Long A.A.,Tinsley M.F.,0
18035,Tinsley M.F.,Long A.A.,0
18036,Tinsley M.F.,Long A.A.,0
18037,Long A.A.,Tinsley M.F.,2
18038,Long A.A.,Tinsley M.F.,0
18039,Tinsley M.F.,Long A.A.,0
18040,Tinsley M.F.,Long A.A.,0
18041,Long A.A.,Tinsley M.F.,0
18042,Long A.A.,Tinsley M.F.,0
18043,Tinsley M.F.,Long A.A.,0
18044,Tinsley M.F.,Long A.A.,0
18045,Long A.A.,Tinsley M.F.,0
18046,Long A.A.,Tinsley M.F.,0
18047,Tinsley M.F.,Long A.A.,0
18048,Tinsley M.F.,Long A.A.,0
18049,Long A.A.,Tinsley M.F.,2
18050,Long A.A.,Tinsley M.F.,0
18051,Tinsley M.F.,Long A.A.,0
18052,Tinsley M.F.,Long A.A.,0
18053,Long A.A.,Tinsley M.F.,0
18054,Long A.A.,Tinsley M.F.,0
18055,Tinsley M.F.,Long A.A.,0
18056,Tinsley M.F.,Long A.A.,0
18057,Long A.A.,Tinsley M.F.,0
18058,Long A.A.,Tinsley M.F.,0
18059,Tinsley M.F.,Long A.A.,0
18060,Tinsley M.F.,Long A.A.,0
18061,Long A.A.,Tinsley M.F.,0
18062,Long A.A.,Tinsley M.F.,0
18063,Tinsley M.F.,Long A.A.,0
18064,Tinsley M.F.,Long A.A.,0
18065,Long A.A.,Tinsley M.F.,0
18066,Long A.A.,Tinsley M.F.,0
18067,Tinsley M.F.,Long A.A.,0
18068,Tinsley M.F.,Long A.A.,1
18069,Balderson L.A.,Davis P.,0
18070,Lowder E.,Davis P.,0
18071,Lowder E.,Davis P.,1
18072,Lowder E.,Davis P.,0
18073,Bailey R.,Balderson L.A.,0
18074,Webster J.,Lafferty D.,2
18075,Oldbury D.E.,Lafferty D.,0
18076,Lafferty D.,Webster J.,0
18077,Davis P.,Lowder E.,0
18078,Lafferty D.,Oldbury D.E.,0
18079,Lafferty D.,Oldbury D.E.,0
18080,Balderson L.A.,Oldbury D.E.,0
18081,Balderson L.A.,Lafferty D.,0
18082,Balderson L.A.,Lafferty D.,0
18083,Balderson L.A.,Webster J.,0
18084,Lafferty D.,Lowder E.,1
18085,Davis P.,Lowder E.,0
18086,Davis P.,Lowder E.,0
18087,Balderson L.A.,Bailey R.,0
18088,Reno C.,Bailey R.,0
18089,Davis P.,Balderson L.A.,0
18090,Davis P.,Balderson L.A.,0
18091,Oldbury D.E.,Balderson L.A.,0
18092,Lafferty D.,Balderson L.A.,0
18093,Davis P.,Lafferty D.,0
18094,Oldbury D.E.,Balderson L.A.,0
18095,Webster J.,Lafferty D.,2
18096,Webster J.,Lafferty D.,0
18097,Lowder E.,Oldbury D.E.,0
18098,Lafferty D.,Oldbury D.E.,1
18099,Oldbury D.E.,Lafferty D.,0
18100,Oldbury D.E.,Lafferty D.,0
18101,Davis P.,Lafferty D.,0
18102,Davis P.,Oldbury D.E.,2
18103,Oldbury D.E.,Lafferty D.,0
18104,Lowder E.,Lafferty D.,0
18105,Childers J.,Smith S.,0
18106,Balderson L.A.,Lowder E.,0
18107,Lowder E.,Balderson L.A.,2
18108,Lowder E.,Bruch E.A.,0
18109,Bruch E.A.,Lowder E.,0
18110,Bruch E.A.,Lowder E.,0
18111,Lowder E.,Bruch E.A.,1
18112,Kelley H.,Burroughs R.,0
18113,Burroughs R.,Kelley H.,0
18114,Burroughs R.,Kelley H.,0
18115,Kelley H.,Burroughs R.,0
18116,Ingram J.,Kelley H.,0
18117,Kelley H.,Ingram J.,2
18118,Kelley H.,Ingram J.,0
18119,Ingram J.,Kelley H.,0
18120,Kelley H.,Bishop A.,0
18121,Bishop A.,Kelley H.,0
18122,Bishop A.,Kelley H.,0
18123,Kelley H.,Bishop A.,0
18124,Zuber E.,Balderson L.A.,0
